Time,Q1,Q2,T1,T2
3.870000000000000000e+02,3.870000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.259000000000000341e+01,5.313000000000000256e+01
3.880000000000000000e+02,3.880000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.278000000000000114e+01,5.325000000000000000e+01
3.890000000000000000e+02,3.890000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.278000000000000114e+01,5.321999999999999886e+01
3.900000000000000000e+02,3.900000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.278000000000000114e+01,5.282999999999999829e+01
3.910000000000000000e+02,3.910000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.290999999999999659e+01,5.279999999999999716e+01
3.920000000000000000e+02,3.920000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.304000000000000625e+01,5.289999999999999858e+01
3.930000000000000000e+02,3.930000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.310999999999999943e+01,5.277000000000000313e+01
3.940000000000000000e+02,3.940000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.310999999999999943e+01,5.264000000000000057e+01
3.950000000000000000e+02,3.950000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.329999999999999716e+01,5.245000000000000284e+01
3.960000000000000000e+02,3.960000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.340000000000000568e+01,5.232000000000000028e+01
3.970000000000000000e+02,3.970000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.343000000000000682e+01,5.215999999999999659e+01
3.980000000000000000e+02,3.980000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.343000000000000682e+01,5.225000000000000000e+01
3.990000000000000000e+02,3.990000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+01,7.359000000000000341e+01,5.192999999999999972e+01
4.000000000000000000e+02,4.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.368999999999999773e+01,5.196000000000000085e+01
4.010000000000000000e+02,4.010000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.375000000000000000e+01,5.184000000000000341e+01
4.020000000000000000e+02,4.020000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.375000000000000000e+01,5.164000000000000057e+01
4.030000000000000000e+02,4.030000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.375000000000000000e+01,5.164000000000000057e+01
4.040000000000000000e+02,4.040000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.375000000000000000e+01,5.150999999999999801e+01
4.050000000000000000e+02,4.050000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.375000000000000000e+01,5.125999999999999801e+01
4.060000000000000000e+02,4.060000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.393999999999999773e+01,5.118999999999999773e+01
4.070000000000000000e+02,4.070000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.406999999999999318e+01,5.132000000000000028e+01
4.080000000000000000e+02,4.080000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.406999999999999318e+01,5.103000000000000114e+01
4.090000000000000000e+02,4.090000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.406999999999999318e+01,5.086999999999999744e+01
4.100000000000000000e+02,4.100000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.406999999999999318e+01,5.086999999999999744e+01
4.110000000000000000e+02,4.110000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.406999999999999318e+01,5.084000000000000341e+01
4.120000000000000000e+02,4.120000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.414000000000000057e+01,5.071000000000000085e+01
4.130000000000000000e+02,4.130000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.420000000000000284e+01,5.054999999999999716e+01
4.140000000000000000e+02,4.140000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.435999999999999943e+01,5.047999999999999687e+01
4.150000000000000000e+02,4.150000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.423000000000000398e+01,5.039000000000000057e+01
4.160000000000000000e+02,4.160000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.417000000000000171e+01,5.021999999999999886e+01
4.170000000000000000e+02,4.170000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.426999999999999602e+01,5.021999999999999886e+01
4.180000000000000000e+02,4.180000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.423000000000000398e+01,5.003000000000000114e+01
4.190000000000000000e+02,4.190000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.417000000000000171e+01,4.989999999999999858e+01
4.200000000000000000e+02,4.200000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.423000000000000398e+01,5.003000000000000114e+01
4.210000000000000000e+02,4.210000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.417000000000000171e+01,4.984000000000000341e+01
4.220000000000000000e+02,4.220000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.417000000000000171e+01,4.960999999999999943e+01
4.230000000000000000e+02,4.230000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.420000000000000284e+01,4.957999999999999829e+01
4.240000000000000000e+02,4.240000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.406999999999999318e+01,4.952000000000000313e+01
4.250000000000000000e+02,4.250000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.406999999999999318e+01,4.945000000000000284e+01
4.260000000000000000e+02,4.260000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.406999999999999318e+01,4.942000000000000171e+01
4.270000000000000000e+02,4.270000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.406999999999999318e+01,4.939000000000000057e+01
4.280000000000000000e+02,4.280000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.401000000000000512e+01,4.915999999999999659e+01
4.290000000000000000e+02,4.290000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.393999999999999773e+01,4.893999999999999773e+01
4.300000000000000000e+02,4.300000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.398000000000000398e+01,4.893999999999999773e+01
4.310000000000000000e+02,4.310000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.384999999999999432e+01,4.893999999999999773e+01
4.320000000000000000e+02,4.320000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.387999999999999545e+01,4.877000000000000313e+01
4.330000000000000000e+02,4.330000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.375000000000000000e+01,4.860999999999999943e+01
4.340000000000000000e+02,4.340000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.375000000000000000e+01,4.860999999999999943e+01
4.350000000000000000e+02,4.350000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.375000000000000000e+01,4.860999999999999943e+01
4.360000000000000000e+02,4.360000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.375000000000000000e+01,4.860999999999999943e+01
4.370000000000000000e+02,4.370000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.368999999999999773e+01,4.852000000000000313e+01
4.380000000000000000e+02,4.380000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.343000000000000682e+01,4.832000000000000028e+01
4.390000000000000000e+02,4.390000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.343000000000000682e+01,4.828999999999999915e+01
4.400000000000000000e+02,4.400000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.343000000000000682e+01,4.828999999999999915e+01
4.410000000000000000e+02,4.410000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.335999999999999943e+01,4.803000000000000114e+01
4.420000000000000000e+02,4.420000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.314000000000000057e+01,4.810000000000000142e+01
4.430000000000000000e+02,4.430000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.310999999999999943e+01,4.796999999999999886e+01
4.440000000000000000e+02,4.440000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.310999999999999943e+01,4.784000000000000341e+01
4.450000000000000000e+02,4.450000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.310999999999999943e+01,4.764999999999999858e+01
4.460000000000000000e+02,4.460000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.310999999999999943e+01,4.764999999999999858e+01
4.470000000000000000e+02,4.470000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.310999999999999943e+01,4.764999999999999858e+01
4.480000000000000000e+02,4.480000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.310999999999999943e+01,4.767999999999999972e+01
4.490000000000000000e+02,4.490000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.310999999999999943e+01,4.739000000000000057e+01
4.500000000000000000e+02,4.500000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.310999999999999943e+01,4.749000000000000199e+01
4.510000000000000000e+02,4.510000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.281999999999999318e+01,4.732000000000000028e+01
4.520000000000000000e+02,4.520000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.278000000000000114e+01,4.715999999999999659e+01
4.530000000000000000e+02,4.530000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.278000000000000114e+01,4.700000000000000000e+01
4.540000000000000000e+02,4.540000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.278000000000000114e+01,4.713000000000000256e+01
4.550000000000000000e+02,4.550000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.278000000000000114e+01,4.700000000000000000e+01
4.560000000000000000e+02,4.560000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.275000000000000000e+01,4.696999999999999886e+01
4.570000000000000000e+02,4.570000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.248999999999999488e+01,4.690999999999999659e+01
4.580000000000000000e+02,4.580000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.245999999999999375e+01,4.681000000000000227e+01
4.590000000000000000e+02,4.590000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.245999999999999375e+01,4.681000000000000227e+01
4.600000000000000000e+02,4.600000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.245999999999999375e+01,4.681000000000000227e+01
4.610000000000000000e+02,4.610000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.245999999999999375e+01,4.681000000000000227e+01
4.620000000000000000e+02,4.620000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.245999999999999375e+01,4.667999999999999972e+01
4.630000000000000000e+02,4.630000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.243000000000000682e+01,4.639000000000000057e+01
4.640000000000000000e+02,4.640000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.235999999999999943e+01,4.652000000000000313e+01
4.650000000000000000e+02,4.650000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.232999999999999829e+01,4.635999999999999943e+01
4.660000000000000000e+02,4.660000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.635999999999999943e+01
4.670000000000000000e+02,4.670000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.635999999999999943e+01
4.680000000000000000e+02,4.680000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.226999999999999602e+01,4.635999999999999943e+01
4.690000000000000000e+02,4.690000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.632999999999999829e+01
4.700000000000000000e+02,4.700000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.625999999999999801e+01
4.710000000000000000e+02,4.710000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.607000000000000028e+01
4.720000000000000000e+02,4.720000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.607000000000000028e+01
4.730000000000000000e+02,4.730000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.603999999999999915e+01
4.740000000000000000e+02,4.740000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.596999999999999886e+01
4.750000000000000000e+02,4.750000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.596999999999999886e+01
4.760000000000000000e+02,4.760000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.584000000000000341e+01
4.770000000000000000e+02,4.770000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.214000000000000057e+01,4.571000000000000085e+01
4.780000000000000000e+02,4.780000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.204000000000000625e+01,4.584000000000000341e+01
4.790000000000000000e+02,4.790000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.181999999999999318e+01,4.567999999999999972e+01
4.800000000000000000e+02,4.800000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.184999999999999432e+01,4.554999999999999716e+01
4.810000000000000000e+02,4.810000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.181999999999999318e+01,4.554999999999999716e+01
4.820000000000000000e+02,4.820000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.181999999999999318e+01,4.539000000000000057e+01
4.830000000000000000e+02,4.830000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.181999999999999318e+01,4.539000000000000057e+01
4.840000000000000000e+02,4.840000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.181999999999999318e+01,4.552000000000000313e+01
4.850000000000000000e+02,4.850000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.181999999999999318e+01,4.539000000000000057e+01
4.860000000000000000e+02,4.860000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.162000000000000455e+01,4.520000000000000284e+01
4.870000000000000000e+02,4.870000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.153000000000000114e+01,4.520000000000000284e+01
4.880000000000000000e+02,4.880000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.148999999999999488e+01,4.507000000000000028e+01
4.890000000000000000e+02,4.890000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.153000000000000114e+01,4.507000000000000028e+01
4.900000000000000000e+02,4.900000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.148999999999999488e+01,4.517000000000000171e+01
4.910000000000000000e+02,4.910000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.148999999999999488e+01,4.493999999999999773e+01
4.920000000000000000e+02,4.920000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.148999999999999488e+01,4.488000000000000256e+01
4.930000000000000000e+02,4.930000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.123999999999999488e+01,4.475000000000000000e+01
4.940000000000000000e+02,4.940000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.117000000000000171e+01,4.475000000000000000e+01
4.950000000000000000e+02,4.950000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.117000000000000171e+01,4.475000000000000000e+01
4.960000000000000000e+02,4.960000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.117000000000000171e+01,4.452000000000000313e+01
4.970000000000000000e+02,4.970000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.117000000000000171e+01,4.457999999999999829e+01
4.980000000000000000e+02,4.980000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.107999999999999829e+01,4.442000000000000171e+01
4.990000000000000000e+02,4.990000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.090999999999999659e+01,4.439000000000000057e+01
5.000000000000000000e+02,5.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.090999999999999659e+01,4.413000000000000256e+01
5.010000000000000000e+02,5.010000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.084999999999999432e+01,4.410000000000000142e+01
5.020000000000000000e+02,5.020000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.084999999999999432e+01,4.410000000000000142e+01
5.030000000000000000e+02,5.030000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.084999999999999432e+01,4.410000000000000142e+01
5.040000000000000000e+02,5.040000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.084999999999999432e+01,4.410000000000000142e+01
5.050000000000000000e+02,5.050000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.081999999999999318e+01,4.410000000000000142e+01
5.060000000000000000e+02,5.060000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.084999999999999432e+01,4.410000000000000142e+01
5.070000000000000000e+02,5.070000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.081999999999999318e+01,4.400000000000000000e+01
5.080000000000000000e+02,5.080000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.071999999999999886e+01,4.393999999999999773e+01
5.090000000000000000e+02,5.090000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.056000000000000227e+01,4.390999999999999659e+01
5.100000000000000000e+02,5.100000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,4.390999999999999659e+01
5.110000000000000000e+02,5.110000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,4.390999999999999659e+01
5.120000000000000000e+02,5.120000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,4.390999999999999659e+01
5.130000000000000000e+02,5.130000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,4.390999999999999659e+01
5.140000000000000000e+02,5.140000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,4.364999999999999858e+01
5.150000000000000000e+02,5.150000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,4.364999999999999858e+01
5.160000000000000000e+02,5.160000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,4.361999999999999744e+01
5.170000000000000000e+02,5.170000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,4.346000000000000085e+01
5.180000000000000000e+02,5.180000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,4.346000000000000085e+01
5.190000000000000000e+02,5.190000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+01,7.053000000000000114e+01,4.346000000000000085e+01
5.200000000000000000e+02,5.200000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.053000000000000114e+01,4.346000000000000085e+01
5.210000000000000000e+02,5.210000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.053000000000000114e+01,4.359000000000000341e+01
5.220000000000000000e+02,5.220000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.043000000000000682e+01,4.346000000000000085e+01
5.230000000000000000e+02,5.230000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.020999999999999375e+01,4.367999999999999972e+01
5.240000000000000000e+02,5.240000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.020999999999999375e+01,4.364999999999999858e+01
5.250000000000000000e+02,5.250000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.020999999999999375e+01,4.352000000000000313e+01
5.260000000000000000e+02,5.260000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.020999999999999375e+01,4.352000000000000313e+01
5.270000000000000000e+02,5.270000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.017000000000000171e+01,4.352000000000000313e+01
5.280000000000000000e+02,5.280000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.017000000000000171e+01,4.364999999999999858e+01
5.290000000000000000e+02,5.290000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.017000000000000171e+01,4.352000000000000313e+01
5.300000000000000000e+02,5.300000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,7.001000000000000512e+01,4.352000000000000313e+01
5.310000000000000000e+02,5.310000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.995000000000000284e+01,4.390999999999999659e+01
5.320000000000000000e+02,5.320000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.987999999999999545e+01,4.393999999999999773e+01
5.330000000000000000e+02,5.330000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.987999999999999545e+01,4.396999999999999886e+01
5.340000000000000000e+02,5.340000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.987999999999999545e+01,4.371000000000000085e+01
5.350000000000000000e+02,5.350000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.987999999999999545e+01,4.384000000000000341e+01
5.360000000000000000e+02,5.360000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.987999999999999545e+01,4.407000000000000028e+01
5.370000000000000000e+02,5.370000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.981999999999999318e+01,4.425999999999999801e+01
5.380000000000000000e+02,5.380000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.962000000000000455e+01,4.388000000000000256e+01
5.390000000000000000e+02,5.390000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.971999999999999886e+01,4.420000000000000284e+01
5.400000000000000000e+02,5.400000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.965999999999999659e+01,4.432999999999999829e+01
5.410000000000000000e+02,5.410000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.965999999999999659e+01,4.432999999999999829e+01
5.420000000000000000e+02,5.420000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.956000000000000227e+01,4.461999999999999744e+01
5.430000000000000000e+02,5.430000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.956000000000000227e+01,4.475000000000000000e+01
5.440000000000000000e+02,5.440000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.956000000000000227e+01,4.488000000000000256e+01
5.450000000000000000e+02,5.450000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.956000000000000227e+01,4.493999999999999773e+01
5.460000000000000000e+02,5.460000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.956000000000000227e+01,4.503999999999999915e+01
5.470000000000000000e+02,5.470000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.953000000000000114e+01,4.513000000000000256e+01
5.480000000000000000e+02,5.480000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.956000000000000227e+01,4.525999999999999801e+01
5.490000000000000000e+02,5.490000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.953000000000000114e+01,4.507000000000000028e+01
5.500000000000000000e+02,5.500000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.950000000000000000e+01,4.552000000000000313e+01
5.510000000000000000e+02,5.510000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.943000000000000682e+01,4.532999999999999829e+01
5.520000000000000000e+02,5.520000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.542000000000000171e+01
5.530000000000000000e+02,5.530000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.590999999999999659e+01
5.540000000000000000e+02,5.540000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.578000000000000114e+01
5.550000000000000000e+02,5.550000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.613000000000000256e+01
5.560000000000000000e+02,5.560000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.622999999999999687e+01
5.570000000000000000e+02,5.570000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.628999999999999915e+01
5.580000000000000000e+02,5.580000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.639000000000000057e+01
5.590000000000000000e+02,5.590000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.654999999999999716e+01
5.600000000000000000e+02,5.600000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.654999999999999716e+01
5.610000000000000000e+02,5.610000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.635999999999999943e+01
5.620000000000000000e+02,5.620000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.923999999999999488e+01,4.686999999999999744e+01
5.630000000000000000e+02,5.630000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.917000000000000171e+01,4.686999999999999744e+01
5.640000000000000000e+02,5.640000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.917000000000000171e+01,4.710000000000000142e+01
5.650000000000000000e+02,5.650000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.907999999999999829e+01,4.715999999999999659e+01
5.660000000000000000e+02,5.660000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.895000000000000284e+01,4.722999999999999687e+01
5.670000000000000000e+02,5.670000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.728999999999999915e+01
5.680000000000000000e+02,5.680000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.752000000000000313e+01
5.690000000000000000e+02,5.690000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.732000000000000028e+01
5.700000000000000000e+02,5.700000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.767999999999999972e+01
5.710000000000000000e+02,5.710000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.745000000000000284e+01
5.720000000000000000e+02,5.720000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.789999999999999858e+01
5.730000000000000000e+02,5.730000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.796999999999999886e+01
5.740000000000000000e+02,5.740000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.786999999999999744e+01
5.750000000000000000e+02,5.750000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.789999999999999858e+01
5.760000000000000000e+02,5.760000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.818999999999999773e+01
5.770000000000000000e+02,5.770000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.818999999999999773e+01
5.780000000000000000e+02,5.780000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.847999999999999687e+01
5.790000000000000000e+02,5.790000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.895000000000000284e+01,4.842000000000000171e+01
5.800000000000000000e+02,5.800000000000000000e+02,5.000000000000000000e+01,8.000000000000000000e+01,6.892000000000000171e+01,4.881000000000000227e+01
